,Unnamed: 0,id,title,month,year,adjusted_budget,director,actor1,actor2,actor3,original_language,production_companies,production_countries,runtime,popularity,vote_average,vote_count,adjusted_revenue,prod_company,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_Foreign,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_TV Movie,genre_Thriller,genre_War,genre_Western,high_prod,director_gender_1.0,director_gender_2.0,actor1_gender_1.0,actor1_gender_2.0,actor2_gender_1.0,actor2_gender_2.0,actor3_gender_1.0,actor3_gender_2.0,director_noms,director_wins,prev_yr_gross_per_movie,prod_company_dom_box_office,prod_company_dom_box_office_per_movie,star_power,R_rated,PG_rated,PG13_rated,G_rated
4864,4864,212778.0,Chef,5,2014,11389537.37,Jon Favreau,Jon Favreau,Sofía Vergara,Emjay Anthony,en,"[{'name': 'Prescience', 'id': 6901}, {'name': 'Fairview Entertainment', 'id': 7297}, {'name': 'Altus Media', 'id': 86708}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",114.0,8.720309,7.2,1203.0,47595773.94,Prescience,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,0,0,1,15,5,15878779.0698,0,0,0,1,0,0,0
4865,4865,210947.0,Afflicted,4,2014,329261.17,Derek Lee,Baya Rehaz,Derek Lee,Clif Prowse,en,"[{'name': 'Téléfilm Canada', 'id': 806}, {'name': 'Panorama Films', 'id': 5561}, {'name': 'Automatik Entertainment', 'id': 7625}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",85.0,8.932319999999997,6.4,210.0,125470.25,Téléfilm Canada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,15878779.0698,0,0,0,1,0,0,0
4866,4866,232672.0,Blended,5,2014,41416499.52,Frank Coraci,Drew Barrymore,Adam Sandler,Wendi McLendon-Covey,en,"[{'name': 'Happy Madison Productions', 'id': 2608}, {'name': 'Karz Entertainment', 'id': 4194}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Gulfstream Pictures', 'id': 20788}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",117.0,10.395472,6.6,1028.0,127867861.38,Happy Madison Productions,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,1,1,0,0,0,15878779.0698,0,0,225,0,0,1,0
4867,4867,198277.0,Begin Again,9,2013,8417673.49,John Carney,Mark Ruffalo,Keira Knightley,Adam Levine,en,"[{'name': 'Likely Story', 'id': 1785}, {'name': 'Apatow Productions', 'id': 10105}, {'name': 'Exclusive Media Group', 'id': 11448}, {'name': 'Sycamore Pictures', 'id': 14319}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",104.0,10.289628,7.3,1285.0,66778309.78,Likely Story,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,0,0,1,26,12,16199701.0463,135287014,10406693,0,1,0,0,0
4868,4868,47901.0,The One and Only,2,1978,0.0,Carl Reiner,Henry Winkler,Kim Darby,Gene Saks,en,"[{'name': 'First Artists', 'id': 4376}, {'name': 'Balmoral Associates', 'id': 41810}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",97.0,0.43491,5.5,4.0,63599591.35,First Artists,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1,0,0,1,37,20,0.0,0,0,0,1,0,0,0
4869,4869,102651.0,Maleficent,5,2014,186374247.82,Robert Stromberg,Angelina Jolie,Elle Fanning,Sharlto Copley,en,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Walt Disney Studios Motion Pictures', 'id': 3036}, {'name': 'Roth Films', 'id': 16314}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",97.0,19.467404,7.0,4607.0,785401565.94,Walt Disney Pictures,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1,47,19,15878779.0698,13180557629,117683550,0,0,1,0,0
4870,4870,192149.0,The Two Faces of January,5,2014,0.0,Hossein Amini,Viggo Mortensen,Kirsten Dunst,Oscar Isaac,en,"[{'name': 'StudioCanal', 'id': 694}, {'name': 'Working Title Films', 'id': 10163}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",96.0,10.652311,5.5,265.0,4667083.48,StudioCanal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,1,1,0,0,1,21,1,15878779.0698,631315791,8417543,0,0,1,0,0
4871,4871,137113.0,Edge of Tomorrow,5,2014,184303422.84,Doug Liman,Tom Cruise,Emily Blunt,Brendan Gleeson,en,"[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Viz Media', 'id': 6687}, {'name': 'Province of British Columbia Production Services Tax Credit', 'id': 12200}, {'name': '3 Arts Entertainment', 'id': 36390}, {'name': 'RatPac-Dune Entertainment', 'id': 41624}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",113.0,31.982986,7.6,4979.0,383663043.74,Village Roadshow Pictures,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,0,0,1,9,2,15878779.0698,0,0,238,0,0,1,0
4872,4872,203819.0,Tracks,3,2014,0.0,John Curran,Mia Wasikowska,Adam Driver,Emma Booth,en,"[{'name': 'See-Saw Films', 'id': 7217}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",112.0,0.239993,7.0,190.0,5050992.69,See-Saw Films,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,1,1,0,13,5,15878779.0698,214126499,17843874,0,0,0,1,0
4873,4873,177677.0,Mission: Impossible - Rogue Nation,7,2015,155127849.37,Christopher McQuarrie,Tom Cruise,Rebecca Ferguson,Simon Pegg,en,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Skydance Productions', 'id': 6277}, {'name': 'China Movie Channel', 'id': 11413}, {'name': 'Bad Robot', 'id': 11461}, {'name': 'TC Productions', 'id': 21777}, {'name': 'Alibaba Pictures Group', 'id': 69484}, {'name': 'Odin', 'id': 69485}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",131.0,17.836882,7.1,3274.0,705656046.84,Paramount Pictures,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,0,0,1,11,8,14675920.6799,9417295007,91430048,212,0,0,1,0
4874,4874,198185.0,Million Dollar Arm,5,2014,25885312.2,Craig Gillespie,Jon Hamm,Bill Paxton,Lake Bell,en,"[{'name': 'Walt Disney Pictures', 'id': 2}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",124.0,9.453942,6.6,264.0,39664195.38,Walt Disney Pictures,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,1,0,11,4,15878779.0698,13180557629,117683550,0,0,1,0,0
4875,4875,192133.0,Jimi: All Is by My Side,9,2013,0.0,John Ridley,André Benjamin,Hayley Atwell,Imogen Poots,en,"[{'name': 'Darko Entertainment', 'id': 12622}, {'name': 'Freeman Film', 'id': 37816}, {'name': 'Subotica Entertainment', 'id': 39004}]","[{'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",118.0,4.250364,5.3,63.0,358709.69,Darko Entertainment,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1,0,1,0,72,35,16199701.0463,0,0,0,1,0,0,0
4876,4876,163376.0,Luv,7,1967,0.0,Clive Donner,Jack Lemmon,Peter Falk,Elaine May,en,"[{'name': 'Jalem Productions', 'id': 11496}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",93.0,0.985785,0.0,0.0,7344020.29,Jalem Productions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,1,0,4,1,0.0,0,0,0,1,0,0,0
4877,4877,222935.0,The Fault in Our Stars,5,2014,12424949.85,Josh Boone,Shailene Woodley,Ansel Elgort,Nat Wolff,en,"[{'name': 'Fox 2000 Pictures', 'id': 711}, {'name': 'Temple Hill Entertainment', 'id': 12292}, {'name': 'TSG Entertainment', 'id': 22213}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",125.0,16.274653,7.6,3868.0,318044375.79,Fox 2000 Pictures,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,1,2,1,15878779.0698,2486055530,57815244,0,1,0,0,0
4878,4878,209185.0,The Grand Seduction,5,2014,13149738.6,Don McKellar,Brendan Gleeson,Taylor Kitsch,Gordon Pinsent,en,"[{'name': 'Max Films Productions', 'id': 7828}, {'name': 'Morag Loves Company', 'id': 33137}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",112.0,15.108282999999998,6.7,109.0,3551483.47,Max Films Productions,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,0,1,51,22,15878779.0698,0,0,145,1,0,0,0
4879,4879,175541.0,Black Nativity,11,2013,18413660.77,Kasi Lemmons,Forest Whitaker,Angela Bassett,Jennifer Hudson,en,"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Malvern Pictures', 'id': 85720}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",93.0,5.346121,5.8,16.0,7384602.94,Fox Searchlight Pictures,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,1,0,1,0,12,7,16199701.0463,835966117,18999229,0,0,1,0,0
4880,4880,157851.0,Maps to the Stars,5,2014,0.0,David Cronenberg,Julianne Moore,Mia Wasikowska,John Cusack,en,"[{'name': 'Integral Film', 'id': 1905}, {'name': 'Prospero Pictures', 'id': 2844}, {'name': 'SBS Productions', 'id': 8997}, {'name': 'Sentient Entertainment', 'id': 23514}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",112.0,9.431879,5.8,398.0,1385759.83,Integral Film,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,1,126,64,15878779.0698,0,0,0,1,0,0,0
4881,4881,227700.0,Mindscape,10,2013,4584867.9,Jorge Dorado,Mark Strong,Taissa Farmiga,Brian Cox,en,"[{'name': 'StudioCanal', 'id': 694}, {'name': 'Antena 3 Films', 'id': 6538}, {'name': 'The Safran Company', 'id': 11565}, {'name': 'Ombra Films', 'id': 23513}, {'name': 'Roxbury', 'id': 63808}, {'name': 'Vertical Entertainment', 'id': 88606}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",99.0,10.860471,6.5,202.0,1262651.02,StudioCanal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,1,1,0,0,1,7,3,16199701.0463,631315791,8417543,0,1,0,0,0
4882,4882,114574.0,Bikini Spring Break,6,2012,533811.15,Jared Cohn,Robert Carradine,Erica Duke,Virginia Petrucci,en,"[{'name': 'The Asylum', 'id': 1311}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",87.0,1.946823,3.8,20.0,533811.15,The Asylum,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1,0,0,0,0,0,16900664.4518,0,0,0,0,0,0,0
4883,4883,187017.0,22 Jump Street,6,2014,51770624.39,Phil Lord,Jonah Hill,Channing Tatum,Dave Franco,en,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Original Film', 'id': 333}, {'name': 'Media Rights Capital', 'id': 2531}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}, {'name': 'Cannell Studios', 'id': 9194}, {'name': 'LStar Capital', 'id': 34034}, {'name': '33andOut Productions', 'id': 34035}, {'name': 'JHF Productions', 'id': 34036}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",112.0,10.901496,7.0,3375.0,195114800.37,Columbia Pictures,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,1,25,14,15878779.0698,14250727779,85847757,534,1,0,0,0
4884,4884,156022.0,The Equalizer,9,2014,56947686.83,Antoine Fuqua,Denzel Washington,Marton Csokas,Chloë Grace Moretz,en,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'Escape Artists', 'id': 1423}, {'name': 'Mace Neufeld Productions', 'id': 2767}, {'name': 'LStar Capital', 'id': 34034}, {'name': 'Lonetree Entertainment', 'id': 41096}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",132.0,17.618057,7.1,2997.0,199141647.93,Columbia Pictures,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,1,0,11,4,15878779.0698,14250727779,85847757,200,1,0,0,0
4885,4885,82702.0,How to Train Your Dragon 2,6,2014,150134810.74,Dean DeBlois,Jay Baruchel,Gerard Butler,Kristen Wiig,en,"[{'name': 'DreamWorks Animation', 'id': 521}, {'name': 'Mad Hatter Entertainment', 'id': 20154}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",102.0,12.256689,7.6,3163.0,630693610.56,DreamWorks Animation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,1,0,30,7,15878779.0698,5572469335,139311733,0,0,1,0,0
4886,4886,194662.0,Birdman,8,2014,18637424.78,Alejandro González Iñárritu,Michael Keaton,Emma Stone,Zach Galifianakis,en,"[{'name': 'Worldview Entertainment', 'id': 9015}, {'name': 'New Regency Pictures', 'id': 10104}, {'name': 'TSG Entertainment', 'id': 22213}, {'name': 'Le Grisbi Productions', 'id': 47169}, {'name': 'M Productions', 'id': 52660}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",119.0,18.193263,7.4,4657.0,106870197.27,Worldview Entertainment,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,0,0,1,228,104,15878779.0698,0,0,418,1,0,0,0
4887,4887,85350.0,Boyhood,6,2014,4141649.95,Richard Linklater,Ellar Coltrane,Patricia Arquette,Ethan Hawke,en,"[{'name': 'IFC Films', 'id': 307}, {'name': 'Detour Filmproduction', 'id': 11510}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",164.0,6.4305910000000015,7.5,2008.0,45919508.43,IFC Films,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1,0,0,1,216,96,15878779.0698,0,0,0,1,0,0,0
4888,4888,184098.0,Think Like a Man Too,6,2014,24849899.71,Tim Story,Adam Brody,Michael Ealy,Jerry Ferrara,en,"[{'name': 'Will Packer Productions', 'id': 49968}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",105.0,7.576924000000001,6.3,229.0,72666726.97,Will Packer Productions,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,1,6,0,15878779.0698,430068915,47785435,0,1,0,0,0
4889,4889,209451.0,Jersey Boys,6,2014,41416499.52,Clint Eastwood,Christopher Walken,Vincent Piazza,Freya Tingley,en,"[{'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",134.0,6.447072,6.8,257.0,69731938.28,Warner Bros.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,1,0,266,136,15878779.0698,15272696394,82111270,0,1,0,0,0
4890,4890,91314.0,Transformers: Age of Extinction,6,2014,217436622.46,Michael Bay,Mark Wahlberg,Stanley Tucci,Kelsey Grammer,en,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Amblin Entertainment', 'id': 56}, {'name': 'Di Bonaventura Pictures', 'id': 435}, {'name': 'Platinum Dunes', 'id': 2481}, {'name': 'China Movie Channel', 'id': 11413}, {'name': 'Hasbro Studios', 'id': 22826}, {'name': 'Ian Bryce Productions', 'id': 38833}, {'name': 'Revolution Sun Studios', 'id': 76043}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",165.0,18.495599,5.8,3136.0,1130054466.77,Paramount Pictures,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,1,16,8,15878779.0698,9417295007,91430048,313,0,0,1,0
4891,4891,169607.0,Finding Vivian Maier,3,2014,0.0,Charlie Siskel,Vivian Maier,John Maloof,Daniel Arnaud,en,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",83.0,7.035082000000001,7.8,112.0,1556862.78,none,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,24,7,15878779.0698,0,0,0,0,0,0,0
4892,4892,171372.0,Frank,5,2014,0.0,Lenny Abrahamson,Michael Fassbender,Maggie Gyllenhaal,Domhnall Gleeson,en,"[{'name': 'Element Pictures', 'id': 3353}, {'name': 'Film4', 'id': 9349}, {'name': 'Runaway Fridge Productions', 'id': 26820}]","[{'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",95.0,5.847845,6.8,667.0,668033.64,Element Pictures,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,0,0,1,49,23,15878779.0698,0,0,0,0,0,0,0
4893,4893,218836.0,Planes: Fire & Rescue,7,2014,51770624.39,Roberts Gannaway,Dane Cook,Ed Harris,Julie Bowen,en,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'DisneyToon Studios', 'id': 5391}, {'name': 'Prana Studios', 'id': 18713}, {'name': 'Prana Animation Studios', 'id': 22135}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",83.0,7.579855,5.8,286.0,156518943.6,Walt Disney Pictures,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,1,0,7,1,15878779.0698,13180557629,117683550,0,0,0,0,0
4894,4894,262340.0,Mrs. Brown's Boys D'Movie,6,2014,6108933.68,Ben Kellett,Brendan O'Carroll,Jennifer Gibney,Eilish O'Carroll,en,"[{'name': 'BBC Films', 'id': 288}, {'name': ""That's Nice Films"", 'id': 32182}, {'name': 'BocFlix', 'id': 32183}]","[{'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",94.0,1.840891,4.7,34.0,23814487.22,BBC Films,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,9,3,15878779.0698,350022234,5833703,0,0,0,0,0
4895,4895,226486.0,Tammy,7,2014,20708249.76,Ben Falcone,Melissa McCarthy,Susan Sarandon,Kathy Bates,en,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Gary Sanchez Productions', 'id': 4740}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",97.0,7.359522,5.0,508.0,104085287.64,New Line Cinema,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,1,0,1,1,15878779.0698,4483364687,60586009,254,1,0,0,0
4896,4896,242224.0,The Babadook,5,2014,2070824.98,Jennifer Kent,Essie Davis,Noah Wiseman,Daniel Henshall,en,"[{'name': 'South Australian Film Corporation', 'id': 2806}, {'name': 'Screen Australia', 'id': 7584}, {'name': 'Smoking Gun Productions', 'id': 21181}, {'name': 'Causeway Films', 'id': 32301}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'AU', 'name': 'Australia'}]",93.0,8.832788,6.5,1890.0,6912901.45,South Australian Film Corporation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,40,23,15878779.0698,0,0,0,1,0,0,0
4897,4897,244786.0,Whiplash,10,2014,3416861.21,Damien Chazelle,Miles Teller,J.K. Simmons,Melissa Benoist,en,"[{'name': 'Bold Films', 'id': 2266}, {'name': 'Blumhouse Productions', 'id': 3172}, {'name': 'Right of Way Films', 'id': 32157}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",105.0,64.29999000000001,8.3,4376.0,13555620.29,Bold Films,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,1,0,145,55,15878779.0698,140488543,10806811,0,1,0,0,0
4898,4898,210577.0,Gone Girl,10,2014,63160161.76,David Fincher,Ben Affleck,Rosamund Pike,Carrie Coon,en,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Regency Enterprises', 'id': 508}, {'name': 'New Regency Pictures', 'id': 10104}, {'name': 'Pacific Standard', 'id': 15829}, {'name': 'TSG Entertainment', 'id': 22213}, {'name': 'Artemple - Hollywood', 'id': 60682}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",145.0,154.80100900000005,7.9,6023.0,382409270.0,Twentieth Century Fox Film Corporation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,0,1,0,166,60,15878779.0698,1593531455,54949360,0,1,0,0,0
4899,4899,119450.0,Dawn of the Planet of the Apes,6,2014,176020122.94,Matt Reeves,Andy Serkis,Jason Clarke,Gary Oldman,en,"[{'name': 'Ingenious Media', 'id': 290}, {'name': 'Chernin Entertainment', 'id': 7076}, {'name': 'TSG Entertainment', 'id': 22213}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",130.0,75.385211,7.3,4511.0,735810258.08,Ingenious Media,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,0,1,8,2,15878779.0698,1508655222,50288507,0,0,0,1,0
4900,4900,253235.0,And So It Goes,7,2014,18637424.78,Rob Reiner,Michael Douglas,Diane Keaton,Sterling Jerins,en,"[{'name': 'Castle Rock Entertainment', 'id': 97}, {'name': 'Envision Entertainment', 'id': 31832}, {'name': 'ASIG Productions', 'id': 32245}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",94.0,7.696839999999999,5.7,166.0,26208761.6,Castle Rock Entertainment,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,1,1,0,1,0,51,23,15878779.0698,1682457870,35796975,0,0,0,1,0
4901,4901,225886.0,Sex Tape,7,2014,41416499.52,Jake Kasdan,Cameron Diaz,Jason Segel,Rob Corddry,en,"[{'name': 'Escape Artists', 'id': 1423}, {'name': 'Media Rights Capital', 'id': 2531}, {'name': 'Sony Pictures Entertainment (SPE)', 'id': 7431}, {'name': 'LStar Capital', 'id': 34034}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",97.0,27.470696000000004,5.2,1733.0,130533943.96,Escape Artists,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,1,0,1,7,1,15878779.0698,762077624,47629851,0,1,0,0,0
4902,4902,244267.0,I Origins,7,2014,0.0,Mike Cahill,Michael Pitt,Brit Marling,Astrid Bergès-Frisbey,en,"[{'name': 'Verisimilitude', 'id': 22632}, {'name': 'Bersin Pictures', 'id': 36186}, {'name': 'WeWork Studios', 'id': 36187}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",106.0,11.901185,7.5,1089.0,348387.31,Verisimilitude,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,1,0,1,1,0,1,0,13,5,15878779.0698,0,0,0,1,0,0,0
