,director_gender_1.0,director_gender_2.0,actor1_gender_1.0,actor1_gender_2.0,actor2_gender_1.0,actor2_gender_2.0,actor3_gender_1.0,actor3_gender_2.0,director_noms,director_wins,prod_company_dom_box_office,prod_company_dom_box_office_per_movie,star_power
2877,0,1,0,1,0,1,1,0,40,19,9417295007,91430048,0
2878,0,1,0,1,0,0,1,0,0,0,0,0,0
2879,0,1,1,0,0,1,1,0,1,0,9417295007,91430048,0
2880,0,1,0,1,0,1,0,1,21,3,0,0,0
2881,0,1,0,0,0,0,0,1,18,8,0,0,0
2882,0,0,0,1,1,0,0,1,5,2,0,0,0
2883,0,1,0,1,0,1,1,0,0,0,152215849,76107924,376
2884,0,1,1,0,0,1,1,0,7,2,301242218,75310554,0
2885,0,0,0,1,0,1,1,0,186,76,835966117,18999229,0
2886,0,1,0,1,1,0,1,0,16,6,0,0,0
2887,0,1,0,1,1,0,0,1,44,14,0,0,0
2888,0,1,0,1,0,1,1,0,24,13,0,0,0
2889,0,0,0,1,1,0,1,0,25,13,14174036096,80079299,0
2890,0,1,0,1,1,0,0,1,55,27,13180557629,117683550,0
2891,0,1,0,1,0,1,1,0,0,0,186493587,186493587,167
2892,0,1,0,1,1,0,0,1,4,1,293487562,29348756,0
2893,0,1,0,1,1,0,0,1,10,4,4483364687,60586009,0
2894,1,0,1,0,0,1,0,1,5,3,365688790,30474065,125
2895,0,1,0,1,1,0,1,0,20,6,365688790,30474065,227
2896,0,1,0,1,1,0,0,1,2,0,13180557629,117683550,0
2897,0,1,0,1,0,1,0,1,17,5,9417295007,91430048,0
2898,0,1,0,1,1,0,0,1,97,55,0,0,299
2899,0,1,1,0,0,1,1,0,53,26,14250727779,85847757,495
2900,0,1,0,1,0,1,1,0,96,27,0,0,334
2901,0,1,0,1,0,1,0,1,18,6,4483364687,60586009,0
2902,0,1,0,1,0,0,0,1,29,15,9417295007,91430048,0
2903,0,1,0,1,0,1,1,0,2,0,9417295007,91430048,0
2904,0,0,1,0,0,1,1,0,1,1,0,0,0
2905,0,0,1,0,0,1,0,1,7,4,9417295007,91430048,0
2906,0,1,0,1,0,1,0,1,1,0,9417295007,91430048,0
2907,1,0,0,0,0,0,0,1,45,25,0,0,0
2908,0,1,1,0,0,1,0,1,19,14,0,0,0
2909,0,1,0,1,1,0,0,1,19,9,3174157864,62238389,0
2910,0,0,0,0,0,1,0,1,0,0,9417295007,91430048,0
2911,0,0,0,1,0,0,0,1,49,32,0,0,0
2912,0,1,0,1,0,1,1,0,3,2,3174157864,62238389,0
2913,0,0,0,1,1,0,0,1,6,2,3174157864,62238389,0
2914,0,0,0,1,0,1,0,1,49,32,0,0,0
2915,0,0,0,1,0,1,0,0,49,32,0,0,0
2916,0,1,1,0,0,1,0,1,24,7,3174157864,62238389,0
2917,0,1,1,0,0,1,0,1,21,9,3174157864,62238389,0
2918,0,0,0,0,0,1,1,0,71,36,15272696394,82111270,0
2919,0,0,0,1,1,0,0,1,3,0,15272696394,82111270,0
2920,0,1,0,1,1,0,0,1,1,0,0,0,0
2921,0,1,0,1,0,1,1,0,55,17,0,0,0
2922,0,1,0,1,1,0,0,1,47,19,3174157864,62238389,0
2923,0,1,0,1,0,1,0,1,2,2,14174036096,80079299,0
2924,0,1,0,1,0,0,0,1,62,45,3174157864,62238389,0
2925,0,0,0,0,0,0,0,0,11,11,0,0,0
2926,0,0,0,1,1,0,1,0,2,0,0,0,0
2927,0,1,0,1,0,1,0,1,55,17,1593531455,54949360,0
2928,0,1,0,1,1,0,0,1,15,7,0,0,0
2929,0,1,0,1,1,0,0,1,0,0,1593531455,54949360,0
2930,0,1,0,1,1,0,1,0,50,23,1593531455,54949360,0
2931,0,0,0,1,0,1,0,0,33,19,9417295007,91430048,0
2932,0,1,0,1,1,0,0,1,1,1,0,0,0
2933,0,1,0,1,0,1,1,0,10,3,0,0,0
2934,0,1,0,1,1,0,1,0,0,0,0,0,0
2935,0,1,0,1,0,1,1,0,85,47,14174036096,80079299,0
2936,0,0,1,0,0,1,0,0,21,12,15272696394,82111270,0
2937,0,1,0,1,1,0,1,0,2,0,0,0,0
2938,0,1,0,1,0,1,0,1,331,168,15272696394,82111270,0
2939,0,1,0,1,0,1,0,1,3,0,0,0,83
2940,0,1,0,1,1,0,1,0,5,2,0,0,0
2941,0,1,0,1,0,1,1,0,7,2,9417295007,91430048,61
2942,0,0,0,1,0,0,0,0,31,13,4928566616,273809256,0
2943,0,0,0,1,0,1,0,1,25,13,14250727779,85847757,0
2944,0,1,0,1,0,1,0,1,15,8,15272696394,82111270,0
2945,0,1,0,1,1,0,0,1,0,0,0,0,0
2946,0,1,0,1,1,0,0,1,33,15,14174036096,80079299,0
2947,0,1,0,1,1,0,0,1,15,3,0,0,0
2948,0,1,0,1,1,0,1,0,9,5,2558688676,59504387,0
2949,0,1,0,1,0,1,1,0,7,2,1593531455,54949360,0
2950,0,0,0,1,0,0,0,0,3,3,0,0,0
2951,0,1,0,1,1,0,1,0,64,26,14174036096,80079299,0
2952,0,1,0,1,1,0,0,1,0,0,15272696394,82111270,0
2953,0,1,0,1,1,0,0,1,63,26,14174036096,80079299,0
2954,0,1,0,1,0,1,1,0,1,0,14174036096,80079299,0
2955,0,1,0,1,0,0,0,1,169,98,0,0,0
2956,0,0,0,1,1,0,0,0,2,1,2558688676,59504387,0
2957,0,1,0,1,0,1,1,0,0,0,1593531455,54949360,0
2958,0,1,1,0,0,1,0,1,5,4,0,0,0
2959,0,1,0,1,0,1,0,1,0,0,15272696394,82111270,288
2960,0,1,0,1,0,1,0,1,53,27,0,0,0
2961,0,1,0,1,0,1,1,0,2,0,14174036096,80079299,172
2962,0,1,0,1,0,1,1,0,5,1,3174157864,62238389,0
2963,0,0,0,1,0,1,1,0,3,0,5264430500,39286794,0
2964,0,1,0,1,1,0,0,1,10,5,1593531455,54949360,351
2965,0,0,0,1,0,0,0,0,20,3,0,0,0
2966,0,1,0,1,0,1,1,0,20,9,0,0,0
2967,0,1,0,1,0,1,1,0,15,2,14250727779,85847757,0
2968,0,0,0,1,1,0,1,0,6,1,365688790,30474065,145
2969,0,1,0,1,0,1,1,0,18,8,14174036096,80079299,0
2970,0,0,0,1,1,0,0,0,14,4,0,0,0
2971,0,1,0,1,0,1,0,1,10,3,15272696394,82111270,223
2972,0,1,0,0,0,1,0,0,36,9,0,0,0
2973,0,1,0,1,1,0,0,1,3,0,0,0,0
2974,0,0,0,0,0,0,0,0,12,11,0,0,0
2975,0,1,0,1,1,0,1,0,0,0,1643337362,45648260,102
2976,0,1,0,1,1,0,1,0,0,0,0,0,0
2977,0,1,0,1,0,1,0,1,39,21,0,0,0
2978,0,1,1,0,0,1,1,0,16,8,0,0,0
2979,0,1,1,0,0,1,0,1,8,1,0,0,0
2980,0,0,0,1,1,0,0,1,4,0,9417295007,91430048,314
2981,0,1,0,1,1,0,0,1,47,19,0,0,0
2982,0,1,0,1,1,0,0,1,0,0,0,0,0
2983,0,1,0,1,1,0,0,1,0,0,233203528,38867254,203
2984,0,1,0,1,0,0,0,1,151,80,0,0,0
2985,0,1,0,1,1,0,1,0,102,42,574925763,82132251,170
2986,0,1,1,0,0,1,1,0,63,26,14174036096,80079299,167
2987,0,1,1,0,0,1,0,1,0,0,0,0,0
2988,0,1,0,1,0,1,0,1,21,5,0,0,0
2989,0,1,0,1,0,1,0,1,0,0,1593531455,54949360,0
2990,0,0,0,1,0,1,0,1,7,3,0,0,0
2991,0,1,1,0,0,1,1,0,15,10,0,0,0
2992,0,1,0,1,0,1,0,1,3,3,0,0,0
2993,0,1,0,0,0,0,0,0,14,12,0,0,0
2994,0,1,0,1,0,1,0,1,98,43,0,0,0
2995,0,0,0,0,0,0,0,0,19,16,0,0,0
2996,1,0,0,0,0,0,0,0,22,9,0,0,0
2997,0,1,0,0,0,1,0,0,9,6,0,0,0
2998,0,1,1,0,0,0,0,1,2,2,0,0,0
2999,0,1,0,1,1,0,0,1,216,96,0,0,347
3000,0,1,0,1,1,0,0,1,266,136,865770112,26235457,194
3001,0,1,0,1,1,0,0,1,27,11,0,0,0
3002,0,1,0,1,0,1,0,1,87,21,0,0,221
3003,0,1,0,1,1,0,1,0,183,61,3981162822,72384778,0
3004,1,0,0,1,0,1,1,0,15,3,0,0,0
3005,0,1,0,1,1,0,0,1,17,7,152215849,76107924,99
3006,0,0,0,1,1,0,0,1,2,1,0,0,0
3007,0,0,0,1,1,0,0,1,1,1,0,0,117
3008,0,1,0,1,1,0,1,0,11,4,14174036096,80079299,0
3009,0,1,0,1,1,0,0,1,8,3,14174036096,80079299,0
3010,0,0,1,0,0,1,0,1,4,2,9417295007,91430048,0
3011,0,1,0,1,0,1,1,0,4,1,0,0,0
3012,0,1,1,0,0,1,1,0,29,9,3174157864,62238389,0
3013,0,0,0,1,0,1,1,0,12,4,15272696394,82111270,0
3014,0,1,0,1,0,0,0,1,8,2,0,0,0
3015,0,1,0,1,1,0,0,1,6,3,1593531455,54949360,0
3016,0,1,1,0,0,1,0,1,8,1,1593531455,54949360,119
3017,0,1,0,1,1,0,1,0,0,0,1027777571,48941789,0
3018,0,1,0,1,0,1,0,1,15,6,9417295007,91430048,0
3019,0,0,0,1,1,0,1,0,0,0,0,0,0
3020,0,1,0,1,1,0,1,0,3,2,14250727779,85847757,147
3021,0,1,0,1,1,0,1,0,11,8,1593531455,54949360,0
3022,0,1,1,0,0,1,1,0,2,0,301242218,75310554,0
3023,1,0,1,0,0,1,1,0,6,3,0,0,0
3024,0,1,0,1,0,1,0,1,6,1,0,0,0
3025,0,1,0,1,0,0,1,0,5,4,0,0,0
3026,0,1,1,0,0,1,0,1,4,1,0,0,0
3027,0,1,0,1,0,1,0,1,25,8,0,0,0
3028,0,1,0,1,1,0,0,1,3,1,0,0,272
3029,0,1,0,1,0,1,0,1,24,8,0,0,0
3030,0,1,0,1,1,0,0,1,16,4,0,0,274
3031,0,0,0,1,1,0,1,0,24,14,1593531455,54949360,0
3032,0,1,1,0,0,1,0,1,5,2,275408053,39344007,100
3033,0,1,1,0,0,1,1,0,19,14,9417295007,91430048,0
3034,0,0,0,1,0,1,0,0,20,3,0,0,0
3035,0,1,0,1,1,0,0,0,7,2,14174036096,80079299,0
3036,0,1,1,0,1,0,0,1,16,10,0,0,0
3037,0,1,0,1,1,0,1,0,6,3,13180557629,117683550,0
3038,0,1,0,1,1,0,0,1,16,6,298535978,27139634,337
3039,0,0,0,1,0,1,0,1,3,2,365688790,30474065,0
3040,0,1,0,1,0,1,1,0,13,6,1478253484,113711806,296
3041,0,1,0,1,0,1,1,0,131,59,0,0,97
3042,0,1,0,1,0,1,1,0,4,0,1593531455,54949360,0
3043,0,0,0,1,0,1,1,0,26,10,0,0,0
3044,0,1,0,1,0,1,0,0,41,25,0,0,0
3045,0,0,1,0,1,0,1,0,9,5,13180557629,117683550,0
3046,0,1,0,1,0,1,0,1,298,124,835966117,18999229,179
3047,0,1,0,1,0,1,1,0,8,3,14250727779,85847757,140
3048,0,1,0,1,0,1,0,1,113,54,0,0,0
3049,0,1,1,0,1,0,1,0,6,4,0,0,0
3050,0,1,0,1,1,0,0,1,8,2,15272696394,82111270,0
3051,0,1,0,1,0,1,1,0,7,6,2558688676,59504387,0
3052,0,0,0,1,0,1,0,0,0,0,0,0,0
3053,1,0,0,1,1,0,1,0,18,8,0,0,0
3054,0,1,1,0,1,0,0,1,45,25,588726176,29436308,0
3055,0,0,1,0,0,0,1,0,3,0,3174157864,62238389,0
3056,0,1,0,1,1,0,0,1,15,6,1593531455,54949360,266
3057,0,0,0,1,0,1,1,0,0,0,0,0,0
3058,0,0,0,1,0,0,1,0,20,15,0,0,0
3059,0,1,1,0,0,1,0,1,15,7,0,0,0
3060,0,1,0,1,0,1,1,0,14,4,1593531455,54949360,0
3061,0,1,0,1,1,0,0,1,7,2,2176450885,87058035,0
3062,0,1,0,1,0,1,1,0,266,136,14174036096,80079299,0
3063,0,1,0,1,0,1,0,1,13,4,15272696394,82111270,0
3064,0,1,0,1,0,0,0,1,1,1,0,0,0
3065,0,0,0,1,1,0,0,1,0,0,0,0,0
3066,0,1,0,1,1,0,1,0,4,2,0,0,0
3067,0,1,0,1,0,1,0,1,14,11,2135516242,97068920,147
3068,0,1,0,1,1,0,0,1,120,37,186498221,23312277,285
3069,0,1,0,1,0,1,1,0,17,9,0,0,0
3070,0,1,0,1,1,0,1,0,3,0,1593531455,54949360,0
3071,0,1,0,1,1,0,0,1,5,1,3174157864,62238389,0
3072,0,1,0,1,0,1,0,1,0,0,1023886288,6563373,201
3073,0,1,0,1,1,0,0,1,84,51,4928566616,273809256,378
3074,0,1,0,1,0,1,1,0,3,1,14174036096,80079299,226
3075,0,1,1,0,1,0,0,1,4,4,4483364687,60586009,156
3076,0,1,0,1,1,0,0,0,79,23,0,0,0
3077,0,1,0,1,0,1,0,1,4,1,152215849,76107924,328
3078,0,1,0,1,0,1,1,0,8,1,0,0,0
3079,0,0,0,1,0,1,1,0,31,13,392132699,49016587,0
3080,0,1,0,1,0,1,0,0,1,0,4483364687,60586009,0
3081,0,1,0,1,1,0,0,1,106,38,365688790,30474065,0
3082,0,0,1,0,1,0,1,0,11,2,0,0,0
3083,1,0,0,1,0,1,1,0,20,9,14250727779,85847757,0
3084,0,1,0,1,0,0,0,1,45,25,441653060,55206632,0
3085,0,1,1,0,1,0,0,1,25,10,0,0,203
3086,0,1,0,1,1,0,0,1,15,4,0,0,0
3087,0,1,0,1,1,0,0,1,19,5,3174157864,62238389,0
3088,0,1,0,1,0,1,0,1,244,103,0,0,124
3089,1,0,1,0,0,1,0,1,11,8,13180557629,117683550,0
3090,0,1,0,1,0,1,0,1,18,13,14174036096,80079299,0
3091,0,0,1,0,0,1,1,0,24,7,0,0,393
3092,0,1,0,1,1,0,0,0,59,34,3174157864,62238389,0
3093,0,1,1,0,0,1,0,1,41,17,1593531455,54949360,0
3094,0,1,0,1,1,0,1,0,331,168,9417295007,91430048,242
3095,0,1,0,1,1,0,0,1,2,1,1593531455,54949360,90
3096,0,1,1,0,0,1,0,1,76,49,1052022814,75144486,0
3097,0,1,0,1,1,0,0,1,6,0,1593531455,54949360,0
3098,0,0,0,0,0,0,0,0,12,8,0,0,0
3099,0,1,0,1,0,1,0,1,2,1,4483364687,60586009,323
3100,0,1,0,1,0,1,1,0,11,7,742916292,49527752,0
3101,0,1,0,1,1,0,0,1,0,0,0,0,0
3102,0,1,0,1,0,1,0,0,216,96,9417295007,91430048,0
3103,0,1,0,1,0,1,1,0,94,39,233479558,33354222,0
3104,0,1,0,1,0,1,1,0,0,0,13180557629,117683550,0
3105,0,1,1,0,1,0,0,1,4,1,1230393258,307598314,141
3106,0,1,1,0,0,1,1,0,28,15,541812492,77401784,0
3107,0,1,0,1,1,0,0,1,59,23,14174036096,80079299,0
3108,0,0,0,1,1,0,1,0,75,30,0,0,0
3109,1,0,1,0,0,1,0,1,30,16,220773522,4599448,0
3110,0,0,0,0,1,0,0,1,2,1,0,0,0
3111,0,1,0,1,0,1,1,0,9,3,0,0,0
3112,0,1,0,1,0,1,0,0,0,0,0,0,0
3113,0,1,1,0,1,0,0,1,5,3,14174036096,80079299,0
3114,0,1,0,1,0,1,0,1,31,13,9417295007,91430048,0
3115,0,1,0,1,0,1,1,0,12,5,0,0,0
3116,0,1,0,1,0,1,0,1,0,0,1643337362,45648260,0
3117,0,1,0,1,1,0,0,1,43,15,14174036096,80079299,0
3118,0,1,1,0,0,1,0,1,16,10,152215849,76107924,0
3119,0,1,0,1,0,1,1,0,3,0,0,0,0
3120,0,1,0,1,0,1,0,1,0,0,0,0,155
3121,0,1,0,1,0,1,0,1,47,21,0,0,274
3122,0,1,0,1,0,1,0,1,0,0,865770112,26235457,0
3123,0,0,0,1,1,0,1,0,2,0,865770112,26235457,0
3124,0,1,0,1,1,0,0,1,88,50,186498221,23312277,0
3125,0,1,0,1,1,0,1,0,0,0,1593531455,54949360,96
3126,0,1,1,0,0,1,0,1,0,0,152215849,76107924,151
3127,0,1,0,1,1,0,0,1,22,10,498734069,71247724,156
3128,0,1,0,1,1,0,0,1,9,8,14174036096,80079299,0
3129,0,1,0,1,0,1,0,0,44,13,0,0,99
3130,0,1,0,1,1,0,0,1,24,6,0,0,0
3131,0,1,0,1,0,1,1,0,5,3,0,0,0
3132,0,1,0,1,0,1,0,1,1,0,0,0,0
3133,0,1,0,1,0,1,1,0,3,1,0,0,143
3134,0,1,1,0,0,1,0,1,18,6,4483364687,60586009,203
3135,0,0,0,1,1,0,0,1,0,0,0,0,0
3136,1,0,1,0,0,1,0,1,22,11,9417295007,91430048,0
3137,0,1,0,1,1,0,0,1,29,13,365688790,30474065,357
3138,0,0,0,1,0,1,0,1,3,1,4483364687,60586009,0
3139,0,1,1,0,0,1,0,1,5,1,865770112,26235457,0
3140,0,1,1,0,0,1,0,1,6,3,2558688676,59504387,0
3141,0,1,0,1,1,0,0,0,87,21,15272696394,82111270,221
3142,0,0,0,1,1,0,0,1,4,3,0,0,99
3143,0,1,0,1,1,0,0,0,126,64,4483364687,60586009,257
3144,0,1,0,1,0,1,0,1,28,6,13180557629,117683550,0
3145,0,1,0,1,0,0,0,0,37,14,0,0,0
3146,0,1,0,1,1,0,0,1,2,0,0,0,0
3147,0,1,1,0,0,1,0,1,0,0,0,0,0
3148,0,1,0,1,1,0,0,1,80,56,332685255,47526465,0
3149,0,1,0,1,0,1,1,0,16,4,1924311002,60134718,0
3150,0,1,0,1,0,1,1,0,8,1,3981162822,72384778,0
3151,0,1,0,1,0,1,1,0,0,0,0,0,0
3152,0,1,1,0,1,0,1,0,59,38,2486055530,57815244,140
3153,0,0,0,1,1,0,0,1,4,1,0,0,0
3154,0,1,0,1,1,0,0,1,67,19,0,0,0
3155,0,1,0,1,0,1,1,0,0,0,14174036096,80079299,106
3156,0,1,0,1,0,1,0,1,179,95,224315604,20392327,0
3157,0,1,0,1,1,0,1,0,54,19,9417295007,91430048,285
3158,1,0,1,0,1,0,0,1,30,19,15272696394,82111270,0
3159,0,1,0,1,0,1,1,0,246,87,0,0,0
3160,0,1,0,1,1,0,0,1,7,2,0,0,179
3161,0,1,0,1,0,1,1,0,20,6,5264430500,39286794,155
3162,0,1,0,1,1,0,0,1,5,3,5320112959,98520610,131
3163,0,1,0,1,0,1,1,0,21,9,9417295007,91430048,280
3164,0,1,0,1,1,0,0,1,8,2,0,0,0
3165,0,1,0,1,0,1,1,0,3,1,1593531455,54949360,0
3166,0,1,0,1,0,1,0,1,63,37,14174036096,80079299,141
3167,0,1,0,1,1,0,0,1,2,0,13180557629,117683550,0
3168,0,1,0,1,1,0,1,0,44,17,275408053,39344007,0
3169,0,1,0,1,1,0,0,1,66,29,9417295007,91430048,0
3170,0,1,0,1,1,0,1,0,0,0,0,0,0
3171,0,1,0,1,0,1,0,1,29,12,233203528,38867254,381
3172,0,0,0,1,1,0,0,1,14,5,365688790,30474065,0
3173,0,1,1,0,0,1,1,0,38,8,14174036096,80079299,203
3174,0,1,0,1,0,0,1,0,12,1,0,0,0
3175,0,1,0,1,0,1,1,0,25,14,0,0,576
3176,0,1,0,1,1,0,1,0,9,5,0,0,151
3177,0,1,0,1,0,1,1,0,26,6,14250727779,85847757,0
3178,0,1,0,1,0,1,0,1,15,5,0,0,0
3179,0,1,0,1,1,0,0,1,13,2,0,0,217
3180,0,1,0,1,1,0,0,1,0,0,9417295007,91430048,190
3181,0,0,0,1,0,0,0,0,0,0,0,0,0
3182,0,1,0,1,1,0,1,0,298,124,0,0,0
3183,0,1,0,1,0,1,1,0,40,17,0,0,0
3184,0,1,0,1,1,0,0,1,25,7,0,0,0
3185,0,1,1,0,1,0,1,0,32,12,152215849,76107924,0
3186,0,1,0,1,1,0,0,1,17,10,0,0,0
3187,0,1,0,1,0,1,1,0,7,3,365688790,30474065,99
3188,0,1,0,1,0,1,0,1,125,40,0,0,0
3189,0,1,0,1,0,1,0,1,331,168,152215849,76107924,175
3190,0,0,1,0,0,1,1,0,11,6,0,0,0
3191,0,1,1,0,0,1,1,0,51,23,0,0,0
3192,0,1,0,1,0,1,1,0,6,3,1593531455,54949360,270
3193,0,1,0,1,0,1,1,0,4,3,835966117,18999229,0
3194,0,1,0,1,1,0,0,1,29,13,448721161,37393430,0
3195,0,1,0,1,1,0,1,0,1,1,2675183670,55732993,0
3196,0,1,0,1,1,0,0,1,90,40,4483364687,60586009,177
3197,0,1,1,0,0,1,1,0,10,5,0,0,121
3198,0,1,0,1,0,1,0,1,20,11,0,0,0
3199,0,1,1,0,0,1,0,1,0,0,1593531455,54949360,0
3200,0,0,0,1,1,0,0,1,7,2,1593531455,54949360,0
3201,0,1,1,0,0,1,0,1,6,2,13180557629,117683550,0
3202,0,0,1,0,0,1,0,1,24,14,9417295007,91430048,0
3203,0,1,1,0,1,0,0,1,0,0,0,0,0
3204,0,1,1,0,0,1,0,1,1,0,865770112,26235457,122
3205,0,1,0,1,0,1,1,0,18,5,0,0,136
3206,0,1,0,1,1,0,0,1,0,0,5264430500,39286794,0
3207,1,0,1,0,1,0,0,1,42,23,0,0,0
3208,0,0,0,1,0,1,0,1,9,3,3981162822,72384778,0
3209,0,1,0,1,1,0,1,0,3,1,1593531455,54949360,0
3210,0,0,1,0,0,1,1,0,8,6,14174036096,80079299,0
3211,0,1,1,0,0,0,0,1,13,2,4483364687,60586009,0
3212,1,0,1,0,0,1,0,0,5,0,0,0,97
3213,0,1,0,1,1,0,0,0,65,26,0,0,0
3214,0,0,1,0,1,0,0,1,7,4,350022234,5833703,91
3215,0,1,0,1,0,1,1,0,8,3,0,0,0
3216,0,1,0,1,1,0,0,1,0,0,2558688676,59504387,527
3217,0,1,0,1,0,1,1,0,22,7,0,0,0
3218,0,1,1,0,0,0,0,1,1,0,0,0,0
3219,0,0,0,1,1,0,1,0,4,1,2006636144,59018710,0
3220,0,0,1,0,0,1,0,1,3,1,0,0,336
3221,0,1,0,1,0,1,1,0,36,12,13180557629,117683550,0
3222,0,1,1,0,0,1,1,0,4,1,5264430500,39286794,0
3223,0,1,0,1,0,1,1,0,38,11,0,0,0
3224,0,1,1,0,0,1,0,1,0,0,1187101674,38293602,0
3225,0,1,1,0,1,0,0,1,3,1,5264430500,39286794,0
3226,0,1,1,0,0,1,1,0,0,0,588726176,29436308,0
3227,0,1,0,1,0,1,0,1,16,9,0,0,0
3228,0,1,0,1,1,0,1,0,0,0,9417295007,91430048,0
3229,0,0,0,0,1,0,0,1,7,2,0,0,0
3230,0,1,0,1,0,1,0,1,13,2,1478253484,113711806,0
3231,0,1,1,0,0,1,0,1,3,0,186498221,23312277,127
3232,0,1,1,0,0,1,1,0,3,1,152215849,76107924,0
3233,0,1,0,1,1,0,0,1,118,60,835966117,18999229,0
3234,0,1,0,1,0,1,0,1,82,35,0,0,0
3235,0,1,0,1,0,1,1,0,98,43,2558688676,59504387,152
3236,1,0,1,0,0,0,1,0,4,3,2486055530,57815244,0
3237,0,1,0,1,0,1,1,0,0,0,0,0,0
3238,0,1,0,1,0,1,1,0,43,22,0,0,0
3239,0,1,1,0,0,1,0,1,31,14,0,0,0
3240,1,0,0,1,0,1,1,0,0,0,4483364687,60586009,168
3241,0,0,0,1,0,1,1,0,18,7,0,0,0
3242,0,1,1,0,0,1,1,0,3,3,0,0,0
3243,0,1,0,1,1,0,0,1,2,0,2176450885,87058035,0
3244,0,1,1,0,0,1,1,0,8,3,0,0,0
3245,0,1,0,1,1,0,0,1,49,18,0,0,0
3246,0,1,0,0,0,0,0,0,36,9,0,0,0
3247,0,0,0,0,0,1,0,1,0,0,15272696394,82111270,0
3248,1,0,1,0,0,1,0,1,35,7,481821154,20948745,0
3249,0,1,1,0,1,0,0,1,5,3,588726176,29436308,0
3250,0,1,0,1,1,0,1,0,9,4,0,0,0
3251,0,1,0,1,0,1,0,0,0,0,0,0,0
3252,0,1,0,1,1,0,0,1,9,2,3174157864,62238389,0
3253,0,0,0,1,0,1,0,1,0,0,13180557629,117683550,0
3254,0,1,1,0,0,1,1,0,7,2,0,0,0
3255,0,1,0,1,0,1,1,0,11,2,14174036096,80079299,177
3256,0,1,1,0,0,1,0,1,2,1,3174157864,62238389,0
3257,0,1,0,1,0,1,1,0,13,3,0,0,0
3258,0,1,0,1,0,1,0,1,66,18,9417295007,91430048,158
3259,0,1,0,1,1,0,0,0,15,7,14250727779,85847757,0
3260,0,1,0,1,0,0,1,0,92,32,14174036096,80079299,0
3261,0,1,0,1,1,0,0,1,3,0,0,0,150
3262,0,1,0,1,0,1,0,1,9,2,0,0,152
3263,0,1,0,1,0,1,1,0,17,10,0,0,137
3264,0,1,0,1,1,0,0,1,106,38,14250727779,85847757,378
3265,0,1,0,1,1,0,0,1,10,4,1397328994,199618427,374
3266,0,1,0,1,1,0,1,0,5,2,14174036096,80079299,449
3267,0,1,0,1,0,1,1,0,65,36,13180557629,117683550,266
3268,0,1,0,1,0,1,0,1,14,5,0,0,0
3269,0,1,0,1,0,1,0,1,40,16,0,0,0
3270,1,0,0,0,0,1,0,1,9,2,0,0,0
3271,0,1,0,1,1,0,0,0,4,1,9417295007,91430048,0
3272,0,1,0,1,1,0,1,0,36,22,0,0,442
3273,0,1,0,1,1,0,0,1,0,0,2135516242,97068920,416
3274,0,1,1,0,1,0,1,0,13,7,1593531455,54949360,0
3275,0,1,0,1,0,1,1,0,21,9,13180557629,117683550,847
3276,0,1,1,0,0,1,0,1,10,3,14174036096,80079299,175
3277,0,1,0,1,0,1,0,1,35,14,0,0,0
3278,0,1,0,1,0,1,0,1,44,11,5026731962,116900743,0
3279,0,1,1,0,0,1,1,0,19,7,5264430500,39286794,118
3280,1,0,1,0,0,1,1,0,109,51,300261206,25021767,0
3281,0,0,0,1,0,1,0,1,2,0,0,0,184
3282,0,1,0,1,0,1,0,1,32,18,0,0,0
3283,0,0,0,1,1,0,0,1,9,3,14174036096,80079299,0
3284,0,1,0,1,1,0,0,0,2,1,1593531455,54949360,0
3285,0,1,0,1,1,0,0,1,16,4,0,0,156
3286,0,1,0,1,0,1,1,0,38,14,0,0,0
3287,0,0,0,1,1,0,0,1,20,15,350022234,5833703,0
3288,0,1,0,1,1,0,0,1,41,20,835966117,18999229,152
3289,0,1,0,1,0,1,0,1,43,22,275408053,39344007,0
3290,0,1,0,1,1,0,0,1,228,104,90901392,15150232,266
3291,0,1,1,0,0,1,0,1,55,17,9417295007,91430048,0
3292,0,1,0,1,0,1,1,0,11,4,1764350680,50410019,0
3293,0,1,1,0,0,1,0,1,4,0,14250727779,85847757,0
3294,0,1,0,1,1,0,0,1,1,0,4483364687,60586009,0
3295,0,1,1,0,0,1,0,1,298,124,350022234,5833703,180
3296,0,1,0,1,0,1,0,1,51,23,14250727779,85847757,336
3297,0,1,0,1,0,1,1,0,13,4,1397328994,199618427,328
3298,0,1,0,1,1,0,1,0,97,55,9417295007,91430048,115
3299,0,1,0,1,1,0,0,1,20,6,630646149,39415384,433
3300,0,1,1,0,0,1,0,0,4,2,3174157864,62238389,0
3301,0,1,0,1,0,1,1,0,46,17,14174036096,80079299,334
3302,0,1,0,1,0,1,1,0,34,13,0,0,269
3303,1,0,0,1,1,0,1,0,21,8,1593531455,54949360,0
3304,0,1,1,0,1,0,0,1,2,0,753085747,50205716,276
3305,0,1,1,0,0,1,1,0,7,4,0,0,0
3306,0,1,0,1,1,0,0,0,0,0,0,0,128
3307,0,1,0,1,0,1,1,0,19,16,0,0,0
3308,0,1,1,0,0,1,0,1,5,1,9417295007,91430048,0
3309,1,0,0,1,1,0,0,0,0,0,2675183670,55732993,0
3310,0,1,0,1,1,0,0,1,2,2,14250727779,85847757,0
3311,0,1,0,1,0,0,1,0,27,17,0,0,0
3312,0,1,1,0,1,0,1,0,47,21,0,0,0
